trade_date,ts_code,trade_date,close,open,high,low,Z_close,Z_open,Z_high,Z_low
2012-07-30,000001.SH,20120730,2109.914,2128.159,2137.736,2107.634,-1.9254528670043152,-1.7966946390053953,-1.7291080372215843,-1.9415432347674044
2012-07-31,000001.SH,20120731,2103.634,2109.325,2116.904,2100.252,-1.9719192953781342,-1.9313013371503218,-1.8772082945552409,-1.996057396718227
2012-08-01,000001.SH,20120801,2123.36,2101.723,2130.712,2101.708,-1.83260777017681,-1.988787787529768,-1.779539623595541,-1.9888960604077213
2012-08-02,000001.SH,20120802,2111.182,2120.146,2126.46,2103.495,-1.921990378153248,-1.8565702263194097,-1.8104900345881707,-1.9780908586470773
2012-08-03,000001.SH,20120803,2132.796,2113.964,2133.266,2108.33,-1.7640335530621425,-1.9028976774294197,-1.7605678490236625,-1.9444418828608794
2012-08-06,000001.SH,20120806,2154.916,2129.148,2158.681,2127.263,-1.6027080807886336,-1.795094517809109,-1.5745982183475415,-1.809168114276962
2012-08-07,000001.SH,20120807,2157.62,2153.093,2159.683,2148.897,-1.5769834949767503,-1.6110025533025225,-1.561480663669909,-1.6425342450928773
2012-08-08,000001.SH,20120808,2160.99,2158.982,2168.734,2153.02,-1.547930418799043,-1.5631421430883405,-1.4892652828944948,-1.6083076312421252
2012-08-09,000001.SH,20120809,2174.102,2159.434,2175.545,2148.694,-1.4475431283875675,-1.559860942010341,-1.436493591636975,-1.6421007373681704
2012-08-10,000001.SH,20120810,2168.814,2172.964,2176.795,2165.284,-1.4860800994440762,-1.4539900704335798,-1.4243667207614803,-1.513375955445773
2012-08-13,000001.SH,20120813,2136.078,2164.043,2164.043,2134.554,-1.7357162238307093,-1.5177351301623632,-1.5177351301623632,-1.7475954724182485
2012-08-14,000001.SH,20120814,2142.525,2137.047,2144.006,2119.253,-1.6831510952467774,-1.72623612266682,-1.6715028795459612,-1.8661877433152716
2012-08-15,000001.SH,20120815,2118.945,2138.278,2139.142,2118.503,-1.8623917303271051,-1.7094100251718993,-1.7025732076446607,-1.8658892689232156
2012-08-16,000001.SH,20120816,2112.197,2116.08,2122.683,2109.658,-1.9094131215844463,-1.878502353151962,-1.8259389217948396,-1.929624927160055
2012-08-17,000001.SH,20120817,2114.891,2111.653,2120.714,2100.787,-1.8831686579831994,-1.909126558748181,-1.836487726496334,-1.9962354375969347
2012-08-20,000001.SH,20120820,2106.957,2102.231,2110.78,2089.018,-1.9348652218638107,-1.97284252979347,-1.9041442637141894,-2.0790198826658
2012-08-21,000001.SH,20120821,2118.268,2106.381,2124.195,2103.071,-1.8262694895904295,-1.921547457952997,-1.7787627579941525,-1.9480781280362887
2012-08-22,000001.SH,20120822,2107.711,2118.881,2121.149,2097.605,-1.8918368428059988,-1.8025768431351314,-1.78445314758871,-1.9725943680229872
2012-08-23,000001.SH,20120823,2113.072,2106.96,2118.736,2097.083,-1.8326347567130545,-1.8814086250335516,-1.7874359363322823,-1.9602272600796153
2012-08-24,000001.SH,20120824,2092.104,2108.36,2109.822,2089.217,-1.983243883309903,-1.8536003389337206,-1.8419407140642585,-2.006268053623264
2012-08-27,000001.SH,20120827,2055.708,2085.373,2085.373,2055.377,-2.251817058951995,-2.0157258052469964,-2.0157258052469964,-2.254451348686577
2012-08-28,000001.SH,20120828,2073.154,2054.967,2083.956,2052.492,-2.099130128888464,-2.244124414130766,-2.0130121177163427,-2.2638561376681654
2012-08-29,000001.SH,20120829,2053.235,2066.82,2073.949,2051.775,-2.238913515663813,-2.1306790030302114,-2.0738807814207205,-2.2505456384790548
2012-08-30,000001.SH,20120830,2052.585,2044.033,2060.185,2032.537,-2.224819971270794,-2.292896616009185,-2.16432154984753,-2.38440843873048
2012-08-31,000001.SH,20120831,2047.522,2046.289,2059.302,2044.65,-2.2409827842202765,-2.250763080169014,-2.1475424871593374,-2.263763814199818
2012-09-03,000001.SH,20120903,2059.147,2044.825,2066.78,2041.161,-2.125639097551979,-2.2388076016607847,-2.0653252313417743,-2.267759521717667
2012-09-04,000001.SH,20120904,2043.649,2060.613,2063.817,2039.266,-2.220945123408109,-2.0876414118555484,-2.0624642666177255,-2.255386892314903
2012-09-05,000001.SH,20120905,2037.681,2038.873,2048.319,2029.054,-2.2433763944610003,-2.2340444116802813,-2.1600931454498515,-2.310915836951993
2012-09-06,000001.SH,20120906,2051.918,2040.668,2052.95,2036.366,-2.1099866673874734,-2.197780999377172,-2.1019330006662877,-2.2313535519300314
2012-09-07,000001.SH,20120907,2127.762,2062.99,2145.003,2062.99,-1.5120101966837842,-2.020514664468565,-1.376656563492323,-2.020514664468565
2012-09-10,000001.SH,20120910,2134.893,2128.065,2140.168,2120.486,-1.4503881765716407,-1.504335979777266,-1.4087105752374756,-1.5642174092581453
2012-09-11,000001.SH,20120911,2120.554,2127.519,2127.519,2107.219,-1.554848480706381,-1.4996242878212052,-1.4996242878212052,-1.660579221858406
2012-09-12,000001.SH,20120912,2126.554,2129.687,2137.89,2109.137,-1.498524646731135,-1.4735989348256215,-1.4083370086331732,-1.6370918743909997
2012-09-13,000001.SH,20120913,2110.379,2123.84,2130.079,2109.996,-1.6174236504404553,-1.510021723404589,-1.4602423145362462,-1.620479510930368
2012-09-14,000001.SH,20120914,2123.847,2127.389,2136.226,2111.12,-1.500846999209067,-1.4725000502856371,-1.4017767336181173,-1.6027023405271106
2012-09-17,000001.SH,20120917,2078.5,2120.617,2121.583,2077.484,-1.847974065567093,-1.511182134686037,-1.503457439070702,-1.8560985901480267
2012-09-18,000001.SH,20120918,2059.543,2069.343,2074.762,2053.662,-1.977911143309356,-1.8998741860675297,-1.8567229338947242,-2.024741280609276
2012-09-19,000001.SH,20120919,2067.831,2061.061,2069.95,2055.198,-1.8918984763150637,-1.945600722956996,-1.8750897524399914,-1.992108296378217
2012-09-20,000001.SH,20120920,2024.837,2060.306,2060.306,2023.085,-2.2080113409536124,-1.9278589486413105,-1.9278589486413105,-2.221849537444383
2012-09-21,000001.SH,20120921,2026.69,2020.554,2041.948,2018.263,-2.168256978454232,-2.2164927571185693,-2.0483121429163464,-2.234502563005141
2012-09-24,000001.SH,20120924,2033.192,2015.767,2040.85,2005.263,-2.0940197728599825,-2.230437272525957,-2.0340665325476714,-2.312671385380558
2012-09-25,000001.SH,20120925,2029.293,2028.633,2039.096,2021.809,-2.099626645815804,-2.104766297067271,-2.023287250030743,-2.1579071760672965
2012-09-26,000001.SH,20120926,2004.172,2027.855,2033.036,1999.484,-2.2663726243544877,-2.083079222776527,-2.0429811307453054,-2.302655167385248
2012-09-27,000001.SH,20120927,2056.323,2003.099,2068.071,2002.324,-1.8444781353674202,-2.2552242925223136,-1.753815166513976,-2.261205208496216
2012-09-28,000001.SH,20120928,2086.169,2042.886,2089.633,2040.35,-1.6004679293205697,-1.9341737800863241,-1.5737609758503261,-1.9537259838971037
2012-10-08,000001.SH,20121008,2074.419,2084.849,2096.259,2063.089,-1.674628117902339,-1.594468614256247,-1.5067773451669018,-1.7617045489963168
2012-10-09,000001.SH,20121009,2115.23,2081.589,2119.336,2081.589,-1.349761996171697,-1.6081037108330236,-1.318230499474234,-1.6081037108330236
2012-10-10,000001.SH,20121010,2119.942,2111.587,2121.992,2102.535,-1.3047650269691622,-1.3690821874558998,-1.2889840360657723,-1.4387648848497905
2012-10-11,000001.SH,20121011,2102.868,2114.232,2117.839,2101.14,-1.424003762033332,-1.3366339718368898,-1.3089022899257172,-1.4372891366777756
2012-10-12,000001.SH,20121012,2104.932,2109.07,2127.307,2092.511,-1.3961382026648181,-1.3643691589789253,-1.2243565805111725,-1.491499075459026
2012-10-15,000001.SH,20121015,2098.703,2105.024,2107.199,2085.115,-1.4310110209061708,-1.3826167640952742,-1.3659647298342854,-1.5350422124180327
2012-10-16,000001.SH,20121016,2098.808,2097.05,2111.78,2089.695,-1.4176647978862078,-1.431096433871896,-1.3185549105105727,-1.4872907926174854
2012-10-17,000001.SH,20121017,2105.618,2104.28,2113.162,2088.044,-1.3538013895801904,-1.3640003833563532,-1.2962967490365545,-1.4877603706133133
2012-10-18,000001.SH,20121018,2131.688,2108.498,2137.686,2107.492,-1.1458930030169725,-1.3223338213822602,-1.1002572967403448,-1.3299879595140176
2012-10-19,000001.SH,20121019,2128.302,2129.82,2136.869,2125.736,-1.1623287449933752,-1.1508024112525765,-1.0972786124786054,-1.1818126530163608
2012-10-22,000001.SH,20121022,2132.758,2118.521,2138.027,2112.752,-1.1198067577746276,-1.2276883716043208,-1.0798806340639655,-1.2714032715259014
2012-10-23,000001.SH,20121023,2114.447,2132.108,2136.218,2111.923,-1.2482772811261893,-1.1147969781940748,-1.083733955429172,-1.267353453743861
2012-10-24,000001.SH,20121024,2115.99,2106.83,2123.998,2104.67,-1.2265636377681413,-1.2957414442234492,-1.1660859222556814,-1.3120541147412939
2012-10-25,000001.SH,20121025,2101.58,2114.764,2128.74,2100.609,-1.324518633520015,-1.225008463888353,-1.119520438192657,-1.33184754543691
2012-10-26,000001.SH,20121026,2066.209,2100.1,2102.162,2058.063,-1.5769581186869055,-1.3217377454758923,-1.3062095990782918,-1.638302580643674
2012-10-29,000001.SH,20121029,2058.943,2061.847,2068.237,2053.092,-1.616770687430004,-1.5949490715226553,-1.5469324993298332,-1.6607370354582063
2012-10-30,000001.SH,20121030,2062.347,2059.202,2075.905,2054.264,-1.5758717098841808,-1.5994184485549312,-1.4743624307433107,-1.6363894487317736
2012-10-31,000001.SH,20121031,2068.88,2061.124,2070.479,2053.583,-1.5126869844751965,-1.57056125150582,-1.500755453662671,-1.6268312163946672
2012-11-01,000001.SH,20121101,2104.428,2070.02,2109.496,2069.947,-1.237399671780712,-1.4934621362214708,-1.1996838914451557,-1.4940053982507704
2012-11-02,000001.SH,20121102,2117.046,2105.449,2119.224,2096.531,-1.1349225691933658,-1.2210248895017435,-1.1187519342333174,-1.28723688333723
2012-11-05,000001.SH,20121105,2114.027,2113.328,2123.327,2104.584,-1.1480282822348589,-1.1532100984516451,-1.079085663041573,-1.2180309868630526
2012-11-06,000001.SH,20121106,2105.999,2113.658,2114.791,2078.472,-1.1977759773108043,-1.1410378099000151,-1.1326445021997358,-1.4016970550385428
2012-11-07,000001.SH,20121107,2105.73,2102.419,2112.631,2093.289,-1.1902732868994161,-1.2148005406848499,-1.1391520007703717,-1.2824338318539803
2012-11-08,000001.SH,20121108,2071.509,2091.254,2092.565,2070.65,-1.4316915370144188,-1.2855653225675148,-1.2758630451737485,-1.4380487119047647
2012-11-09,000001.SH,20121109,2069.067,2066.495,2077.228,2062.417,-1.4387880576276533,-1.457834476105258,-1.3783534459652398,-1.4880332686992193
2012-11-12,000001.SH,20121112,2079.274,2069.214,2079.571,2061.84,-1.3530573204174068,-1.4276254371319,-1.3508558561366706,-1.4822840149303753
2012-11-13,000001.SH,20121113,2047.889,2078.133,2078.133,2044.036,-1.5729828802086094,-1.3488460485487308,-1.3488460485487308,-1.6015372781845874
2012-11-14,000001.SH,20121114,2055.419,2047.257,2056.488,2040.172,-1.5070213468323475,-1.5676317301632168,-1.4990830351709044,-1.6202443944488356
2012-11-15,000001.SH,20121115,2030.29,2045.456,2053.56,2029.874,-1.6816280351785025,-1.568866983011793,-1.508612758644193,-1.6847210457087243
2012-11-16,000001.SH,20121116,2014.725,2026.563,2028.686,2001.716,-1.7854504292423101,-1.6972730882113212,-1.6814595643889887,-1.882350161415998
2012-11-19,000001.SH,20121119,2016.982,2013.246,2018.38,1995.721,-1.755974946291941,-1.7838333630331062,-1.7455504102629917,-1.9145129008781125
2012-11-20,000001.SH,20121120,2008.923,2020.433,2023.611,2004.17,-1.8023911327519726,-1.7165178792964746,-1.6928076100104987,-1.8378520861554457
2012-11-21,000001.SH,20121121,2030.319,2008.211,2031.149,1995.174,-1.6331580553615244,-1.7986109898108817,-1.6269464606630912,-1.896177929670493
2012-11-22,000001.SH,20121122,2015.611,2021.209,2023.085,2009.72,-1.7294441119301738,-1.6875497391016387,-1.6735101100508472,-1.7735312413215467
2012-11-23,000001.SH,20121123,2027.384,2020.015,2034.884,2017.004,-1.629254729330299,-1.6844500667948286,-1.573078174711765,-1.7070030809223509
2012-11-26,000001.SH,20121126,2017.464,2023.339,2027.274,2014.029,-1.6940240336881573,-1.6498714839360433,-1.6202986697616488,-1.7198391840538612
2012-11-27,000001.SH,20121127,1991.165,2012.075,2014.211,1990.336,-1.8798630063783344,-1.7223609409799703,-1.7062717773409986,-1.8861073493824108
2012-11-28,000001.SH,20121128,1973.523,1984.48,1984.863,1968.213,-1.9936652467962366,-1.9113120275125808,-1.9084333852760522,-2.033575404174735
2012-11-29,000001.SH,20121129,1963.488,1972.925,1980.556,1961.822,-2.0485494238602553,-1.9778153124344937,-1.9206178975473474,-2.0610367640780507
2012-11-30,000001.SH,20121130,1980.117,1961.815,1983.419,1959.334,-1.9039481517178534,-2.04062801634261,-1.8792887203447266,-2.0591561960024296
2012-12-03,000001.SH,20121203,1959.767,1977.254,1988.191,1957.884,-2.032842637969005,-1.9028620975072534,-1.8215675832377842,-2.0468389413766497
2012-12-04,000001.SH,20121204,1975.143,1956.616,1980.119,1949.457,-1.8986223317194948,-2.035825381327413,-1.8617722008375936,-2.088841877907705
2012-12-05,000001.SH,20121205,2031.907,1973.107,2040.604,1970.202,-1.4655681234086881,-1.9004188068828414,-1.4012501575213623,-1.9219025013640048
2012-12-06,000001.SH,20121206,2029.237,2029.562,2036.609,2018.379,-1.4726207071641266,-1.4702202671050089,-1.4181713406538923,-1.5528175630469465
2012-12-07,000001.SH,20121207,2061.786,2028.766,2065.745,2023.961,-1.2222911507252978,-1.466058112532388,-1.1930642154801667,-1.5015305610933536
2012-12-10,000001.SH,20121210,2083.77,2067.324,2087.007,2064.615,-1.0516833491696964,-1.1731467872072772,-1.027776189439205,-1.1931543546184313
2012-12-11,000001.SH,20121211,2074.704,2077.557,2088.635,2070.192,-1.1102159077054246,-1.089116845437952,-1.0071906583369699,-1.1435839304712334
2012-12-12,000001.SH,20121212,2082.726,2073.271,2085.934,2066.391,-1.0426075846934688,-1.1124690262669936,-1.0189041997576809,-1.1633042159048426
2012-12-13,000001.SH,20121213,2061.476,2077.416,2081.363,2059.472,-1.1901625344933042,-1.0723763085894735,-1.043210547382298,-1.204970790246834
2012-12-14,000001.SH,20121214,2150.625,2062.689,2152.496,2062.543,-0.5260568471531919,-1.1768441798682094,-0.5122101506977031,-1.1779246810346966
2012-12-17,000001.SH,20121217,2160.342,2152.097,2169.57,2151.936,-0.4494982884659891,-0.5105756048350524,-0.3811391040568044,-0.5117682607398945
2012-12-18,000001.SH,20121218,2162.464,2155.858,2183.714,2144.733,-0.42933490195404267,-0.47831195580247626,-0.2717868555902445,-0.5607929918399941
2012-12-19,000001.SH,20121219,2162.239,2158.67,2175.395,2154.287,-0.42642435497169795,-0.4529121741251839,-0.3287853107623217,-0.48544120504413524
2012-12-20,000001.SH,20121220,2168.353,2156.193,2174.819,2142.951,-0.37668988743271925,-0.4670321401769248,-0.32865098889291416,-0.5654130703445893
2012-12-21,000001.SH,20121221,2153.31,2169.57,2190.398,2148.17,-0.4839445800732788,-0.363074547890083,-0.20824791625960545,-0.5221531880327869
2012-12-24,000001.SH,20121224,2159.053,2150.654,2170.394,2149.825,-0.4374364596262669,-0.49988413305974344,-0.35311462793093884,-0.5060478574645969
2012-12-25,000001.SH,20121225,2213.611,2154.32,2220.263,2146.862,-0.03076163994374983,-0.4716431684817956,0.018701919919216117,-0.5271000580575625
2012-12-26,000001.SH,20121226,2219.132,2211.594,2220.475,2206.787,0.010569222445022595,-0.04548324597258367,0.02055575270302691,-0.08122803446866309
2012-12-27,000001.SH,20121227,2205.897,2223.655,2234.724,2204.79,-0.08859570858805002,0.04347026839055183,0.12579025370286837,-0.09682845081776656
2012-12-28,000001.SH,20121228,2233.252,2207.913,2234.869,2204.003,0.11459237526500371,-0.07384946496860345,0.12661772968537463,-0.10292747101909393
2012-12-31,000001.SH,20121231,2269.128,2236.461,2269.512,2236.461,0.379784583447497,0.13691573768252455,0.38263950238017375,0.13691573768252455
2013-01-04,000001.SH,20130104,2276.992,2289.51,2296.113,2256.56,0.43628348551914303,0.5293154791776976,0.5783880350274658,0.28443577067399156
2013-01-07,000001.SH,20130107,2285.364,2271.663,2293.317,2266.862,0.49552124712236684,0.393739099794959,0.5546025855425457,0.3580733754449935
2013-01-08,000001.SH,20130108,2276.07,2284.654,2289.139,2262.979,0.4237281883269408,0.48748157521266283,0.5207916800801462,0.32650130252533016
2013-01-09,000001.SH,20130109,2275.34,2271.299,2283.896,2259.051,0.41609218612523474,0.38608939359100347,0.47961702970921727,0.2951529414852745
2013-01-10,000001.SH,20130110,2283.658,2274.377,2295.484,2268.648,0.47492404606439237,0.4060409916178755,0.5626959458472298,0.3635206792674731
2013-01-11,000001.SH,20130111,2242.997,2285.185,2290.205,2234.947,0.1709225736981884,0.48411985891468196,0.5213875741841137,0.11116060000916114
2013-01-14,000001.SH,20130114,2311.74,2236.288,2317.617,2235.107,0.6766507989784444,0.1168657690364482,0.7202527793231582,0.10810382607454498
2013-01-15,000001.SH,20130115,2325.682,2312.468,2332.783,2309.323,0.7748654847411997,0.6769236545147004,0.8274979152269257,0.6536129949065318
2013-01-16,000001.SH,20130116,2309.499,2322.158,2326.764,2279.507,0.6511606025094933,0.7449140470848925,0.7790264071223605,0.42903774053735255
2013-01-17,000001.SH,20130117,2284.909,2305.14,2305.602,2275.877,0.4655875221171168,0.6153995232342212,0.6188206662581005,0.39870491650742246
2013-01-18,000001.SH,20130118,2317.07,2295.809,2324.509,2285.972,0.6985198103055038,0.5411408185098739,0.7535850621736037,0.46832499882624606
2013-01-21,000001.SH,20130121,2328.221,2321.49,2329.581,2305.099,0.7755852095228923,0.7258015258980641,0.7856440135237497,0.6045707491495105
2013-01-22,000001.SH,20130122,2315.139,2326.49,2335.806,2301.301,0.675591864767283,0.7594692849807776,0.8283092150934515,0.5733369320816702
2013-01-23,000001.SH,20130123,2320.911,2308.521,2325.118,2296.491,0.7167763836384582,0.6252770110123699,0.747844814682683,0.5364362157991438
2013-01-24,000001.SH,20130124,2302.598,2320.258,2362.943,2287.296,0.5805388542792853,0.7109076532688741,1.0260147985050403,0.467577168993967
2013-01-25,000001.SH,20130125,2291.304,2300.001,2308.38,2288.262,0.4965835801855781,0.5607727190646034,0.622614824924939,0.4741317737615253
2013-01-28,000001.SH,20130128,2346.505,2295.352,2346.921,2295.352,0.899597199062815,0.522651207039958,0.9026626992814023,0.522651207039958
2013-01-29,000001.SH,20130129,2358.977,2347.215,2363.797,2337.353,0.9851533871369842,0.8986445926056318,1.0206041939420465,0.8261101824995083
2013-01-30,000001.SH,20130130,2382.475,2360.748,2383.763,2347.89,1.1531194776439195,0.993651409893405,1.1625729167410184,0.8992784907082364
2013-01-31,000001.SH,20130131,2385.422,2383.426,2391.821,2371.226,1.1682923973595059,1.1536798992211819,1.2151387779141793,1.0643650308406507
2013-02-01,000001.SH,20130201,2419.02,2377.414,2421.154,2369.57,1.4058444339701268,1.1022972612143374,1.421413574638801,1.0450693608370734
2013-02-04,000001.SH,20130204,2428.154,2425.921,2440.376,2417.585,1.4643550245268027,1.4481187330258949,1.5532219993248684,1.387507122657981
2013-02-05,000001.SH,20130205,2433.13,2411.001,2437.415,2403.302,1.4901384674742448,1.3298956296752638,1.5211674592935143,1.274144822670231
2013-02-06,000001.SH,20130206,2434.477,2432.677,2441.726,2427.699,1.4898266529726305,1.4768444936314769,1.542108693563764,1.440941610742436
2013-02-07,000001.SH,20130207,2418.53,2430.688,2433.893,2394.218,1.3656140750981682,1.452988354788294,1.4760213015235175,1.1908942619852891
2013-02-08,000001.SH,20130208,2432.402,2416.619,2443.032,2414.398,1.4567340911647837,1.3437084171876514,1.5328579531920874,1.3278033280472337
2013-02-18,000001.SH,20130218,2421.558,2441.906,2444.804,2415.429,1.372738963758959,1.5180588352106485,1.5387555615457684,1.3289673158266124
2013-02-19,000001.SH,20130219,2382.914,2420.265,2427.075,2373.535,1.0938193818696964,1.3602127022834078,1.408782714117559,1.0269268501527324
2013-02-20,000001.SH,20130220,2397.178,2383.493,2397.941,2370.608,1.1896631729663516,1.0922977052203282,1.1950917335721396,1.0006240441383045
2013-02-21,000001.SH,20130221,2325.951,2378.822,2378.822,2309.171,0.6838274768703371,1.0601668470246954,1.0601668470246954,0.5643862968058367
2013-02-22,000001.SH,20130222,2314.164,2322.94,2330.879,2308.76,0.6013665067388569,0.6638803137603867,0.7204319447931948,0.5628723621235022
2013-02-25,000001.SH,20130225,2325.819,2320.618,2338.78,2315.012,0.6855237918503768,0.6484542535434867,0.7779018510689135,0.6084981236168541
2013-02-26,000001.SH,20130226,2293.341,2313.74,2340.709,2289.887,0.4561986253976971,0.601750713194963,0.7941814331226306,0.4315534510630867
2013-02-27,000001.SH,20130227,2313.22,2297.767,2324.627,2292.034,0.599316065299747,0.48898456776345695,0.6807598880135554,0.4480520319855807
2013-02-28,000001.SH,20130228,2365.593,2322.323,2366.164,2308.916,0.9733108066075121,0.6643616655232076,0.9773877643047446,0.5686352699947311
2013-03-01,000001.SH,20130301,2359.506,2364.544,2369.649,2330.858,0.9297100641761359,0.9656790486551884,1.0021263820743158,0.7251766248438841
2013-03-04,000001.SH,20130304,2273.404,2332.08,2333.54,2259.247,0.3178215240447023,0.737356490585027,0.747795529564318,0.2165985960790699
2013-03-05,000001.SH,20130305,2326.306,2274.808,2328.143,2270.1,0.6977457040748191,0.3292085826819972,0.7108918979463987,0.2955165409033372
2013-03-06,000001.SH,20130306,2347.179,2333.615,2351.441,2321.6,0.848897252917437,0.7517365832023554,0.879426504932008,0.6656715989332115
2013-03-07,000001.SH,20130307,2324.293,2340.436,2352.021,2304.27,0.6887294238362793,0.8046184835156109,0.8877860952597141,0.5449862136548219
2013-03-08,000001.SH,20130308,2318.611,2326.417,2333.667,2314.587,0.6521868678458512,0.7083681564673155,0.7605478057762591,0.6232253631811362
2013-03-11,000001.SH,20130311,2310.593,2314.683,2320.961,2296.583,0.6005264153671581,0.6300791407228071,0.6754414903029421,0.499295686214928
2013-03-12,000001.SH,20130312,2286.605,2309.158,2333.286,2264.829,0.43382620705182906,0.5975502484991972,0.7727080400143901,0.2757428156379204
2013-03-13,000001.SH,20130313,2263.968,2282.17,2286.329,2253.249,0.2763416427048157,0.4091700415366139,0.43952018496818496,0.19812015017223503
2013-03-14,000001.SH,20130314,2270.277,2255.775,2276.222,2253.31,0.32832776276283004,0.22205817691567356,0.3718922840606762,0.20399483881656608
2013-03-15,000001.SH,20130315,2278.401,2269.315,2312.078,2250.005,0.39373963294298026,0.3268890882754575,0.641519271152118,0.18481512640776093
2013-03-18,000001.SH,20130318,2240.016,2267.287,2276.05,2239.214,0.11847582528479779,0.32033636910752783,0.38520028849144033,0.1125394035860754
2013-03-19,000001.SH,20130319,2257.434,2244.265,2261.314,2232.023,0.2542452579755136,0.15625482431140908,0.28311630988656855,0.0651621909363683
2013-03-20,000001.SH,20130320,2317.374,2257.737,2317.86,2257.421,0.7050479990231024,0.26000088529294807,0.7086748229289495,0.2576427034940842
2013-03-21,000001.SH,20130321,2324.242,2318.205,2330.813,2311.603,0.7600192401300828,0.7148707617447624,0.8091613059690631,0.6654968584318808
2013-03-22,000001.SH,20130322,2328.278,2321.403,2331.995,2314.967,0.7954129994470509,0.7438366359796457,0.8232979947937201,0.6955536577576521
2013-03-25,000001.SH,20130325,2326.715,2334.735,2344.894,2319.908,0.7902681373089604,0.850680795458058,0.9272060066970433,0.738992705386152
2013-03-26,000001.SH,20130326,2297.669,2318.578,2319.988,2281.118,0.5781738367284417,0.736387891824062,0.7470570686227994,0.4529358614121861
2013-03-27,000001.SH,20130327,2301.259,2299.377,2323.477,2288.995,0.6133956375042952,0.5990751661305053,0.7824563351572443,0.520076689083384
2013-03-28,000001.SH,20130328,2236.302,2273.552,2273.552,2232.906,0.12421984490449378,0.4086128449807111,0.4086128449807111,0.09829236495123508
2013-03-29,000001.SH,20130329,2236.621,2238.485,2246.868,2228.813,0.13116799773274432,0.14543798495482807,0.20961464959148216,0.07139328730890968
2013-04-01,000001.SH,20130401,2234.395,2229.46,2243.949,2227.314,0.11978088608258607,0.0818488324940535,0.19321611201669903,0.06535396177449954
2013-04-02,000001.SH,20130402,2227.74,2234.901,2253.421,2220.439,0.07451545334076995,0.12979641244797016,0.27276574112627466,0.01815373256969584
2013-04-03,000001.SH,20130403,2225.295,2232.694,2241.34,2217.252,0.06046454952616668,0.1177547301741345,0.18470038524675889,-0.0018120990684567877
2013-04-08,000001.SH,20130408,2211.592,2196.238,2212.586,2180.673,-0.040644146581915765,-0.15989908848873235,-0.03292372113868688,-0.280792873221022
2013-04-09,000001.SH,20130409,2225.775,2215.467,2234.725,2215.467,0.0743649471592665,-0.005941850231651449,0.144091939461236,-0.005941850231651449
2013-04-10,000001.SH,20130410,2226.126,2224.934,2233.04,2212.561,0.08108892974034719,0.07178240902474894,0.13506987288434352,-0.024819588302513476
2013-04-11,000001.SH,20130411,2219.553,2236.983,2242.479,2217.265,0.033905597401398355,0.17029246090702152,0.21329775074218177,0.01600237630553708
2013-04-12,000001.SH,20130412,2206.78,2218.095,2226.262,2204.438,-0.06181296715880637,0.02691375315966679,0.09095539035286421,-0.08017779075455363
2013-04-15,000001.SH,20130415,2181.942,2199.914,2204.987,2177.388,-0.2534984926194235,-0.11250341504652053,-0.07270439276033594,-0.2892258230927712
2013-04-16,000001.SH,20130416,2194.846,2169.63,2196.432,2165.784,-0.15049871559549358,-0.34835091787527656,-0.1380544899920793,-0.37852777264875564
2013-04-17,000001.SH,20130417,2193.796,2195.032,2197.508,2178.468,-0.15662736170449332,-0.14692697533874338,-0.12749480977111624,-0.2769247097742143
2013-04-18,000001.SH,20130418,2197.602,2181.822,2206.027,2175.444,-0.12361375094363958,-0.24757433065633253,-0.05743074181312771,-0.29767702884439257
2013-04-19,000001.SH,20130419,2244.643,2201.122,2250.11,2200.584,0.24808476252575093,-0.09412171905078419,0.2910718913780049,-0.09835202366437715
2013-04-22,000001.SH,20130422,2242.169,2236.402,2245.119,2232.258,0.23011834679896728,0.18474746586319551,0.2533269645830046,0.15214525837267107
2013-04-23,000001.SH,20130423,2184.538,2242.616,2242.616,2182.806,-0.21970980432488577,0.23765410339583967,0.23765410339583967,-0.23334929411744548
2013-04-24,000001.SH,20130424,2218.318,2187.349,2226.117,2184.109,0.04919556366226247,-0.1949660414186317,0.11068338561408156,-0.22051041161018303
2013-04-25,000001.SH,20130425,2199.307,2213.185,2224.63,2191.848,-0.09617557904420262,0.01350038292676553,0.10394867408959406,-0.15512304988592507
2013-04-26,000001.SH,20130426,2177.912,2203.889,2210.581,2173.864,-0.26024811388162095,-0.054421690521491484,-0.0013982303403323314,-0.29232207784057496
2013-05-02,000001.SH,20130502,2174.123,2170.783,2179.647,2161.14,-0.2852400213198975,-0.31177127031710994,-0.2413601951340915,-0.38837032243690306
2013-05-03,000001.SH,20130503,2205.497,2179.049,2222.811,2179.049,-0.03200239810008609,-0.24250650527993015,0.10580265754540329,-0.24250650527993015
2013-05-06,000001.SH,20130506,2231.166,2212.495,2236.066,2212.495,0.1776799205892859,0.02852792372410201,0.21682323292602929,0.02852792372410201
2013-05-07,000001.SH,20130507,2235.575,2227.861,2240.256,2219.435,0.2182188189113027,0.1563741774894636,0.25574730821589614,0.08882129330221758
2013-05-08,000001.SH,20130508,2246.3,2242.393,2255.208,2235.417,0.3108301609217506,0.27935318225834993,0.3825979945366875,0.22315062194202598
2013-05-09,000001.SH,20130509,2232.971,2246.963,2247.864,2221.384,0.20929186014967047,0.3224911146225857,0.3297804605545523,0.1155497388247956
